A-5246-2018,"Saude, Sandra",---,---,Article,---,"EMPOWERING MORE PROACTIVE CITIZENS THROUGH DEVELOPMENT EDUCATION: THE RESULTS OF THREE LEARNING PRACTICES DEVELOPED IN HIGHER EDUCATION","POLICY & PRACTICE-A DEVELOPMENT EDUCATION REVIEW",---,---,undefined,1748-135X,2018,WBS,empty,empty
JFL-1233-2023,"Lourenco, Joao",---,---,Article,---,"Validation of the Perceived Performance in Sport Questionnaire","E-BALONMANO COM",---,---,undefined,1885-7019,2018,WBS,empty,empty
DPB-9925-2022,"Rodrigues, E.",---,---,Meeting,---,"FOSTERING DIGITAL COMPETENCIES IN A REGIONAL CONTEXT","12TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED)",---,---,undefined,2340-1079,2018,WBS,empty,empty
GFX-4026-2022,"Vieira, Fabiana N.",---,---,Article,---,"Long-Term Effect on Bioactive Components and Antioxidant Activity of Thermal and High-Pressure Pasteurization of Orange Juice",MOLECULES,---,---,10.3390/molecules23102706,undefined,2018,WBS,empty,empty
B-1931-2017,"Santos-Silva, Jose",---,---,Article,---,"Effect of dietary neutral detergent fibre source on lambs growth, meat quality and biohydrogenation intermediates","MEAT SCIENCE",---,---,10.1016/j.meatsci.2018.08.015,0309-1740,2019,WBS,empty,empty
AAA-6278-2021,"Alvarenga, Nuno",---,---,Article,---,"Development of biscuits with green banana flour irradiated by <SUP>60</SUP>Co: Preservation in modified atmosphere packaging","EMIRATES JOURNAL OF FOOD AND AGRICULTURE",---,---,10.9755/ejfa.2018.v30.i6.1720,2079-052X,2018,WBS,empty,empty
AAN-4315-2020,"Goncalves, Maria Teresa P.",---,---,Article,---,"Bacterial Communities in Serpa Cheese by Culture Dependent Techniques, 16S rRNA Gene Sequencing and High-throughput Sequencing Analysis","JOURNAL OF FOOD SCIENCE",---,---,10.1111/1750-3841.14141,0022-1147,2018,WBS,empty,empty
AAI-5258-2021,"Ferro, Ana Margarida",---,---,Article,---,"Haplotype analysis of the <i>germacrene A synthase</i> gene and association with cynaropicrin content and biological activities in <i>Cynara cardunculus</i>","MOLECULAR GENETICS AND GENOMICS",---,---,10.1007/s00438-017-1388-z,1617-4615,2018,WBS,empty,empty
K-4529-2014,"Marques, Adilson",---,---,Article,---,"Prevalence of adult overweight and obesity in 20 European countries, 2014","EUROPEAN JOURNAL OF PUBLIC HEALTH",---,---,10.1093/eurpub/ckx143,1101-1262,2018,WBS,empty,empty
K-4766-2019,"Fernandes, Maria C.",---,---,Article,---,"Comparative study on hydrolysis and bioethanol production from cardoon and rockrose pretreated by dilute acid hydrolysis","INDUSTRIAL CROPS AND PRODUCTS",---,---,10.1016/j.indcrop.2017.11.037,0926-6690,2018,WBS,empty,empty
F-6826-2011,"Oliveira, Henrique",---,---,Meeting,---,"Road Surface Crack Detection: Improved Segmentation with Pixel-based Refinement","2017 25TH EUROPEAN SIGNAL PROCESSING CONFERENCE (EUSIPCO)",---,---,undefined,2076-1465,2017,WBS,empty,empty
GFS-1601-2022,"Ruiz-Ariza, Alberto",---,---,Review,---,"Influence of physical fitness on cognitive and academic performance in adolescents: A systematic review from 2005-2015","INTERNATIONAL REVIEW OF SPORT AND EXERCISE PSYCHOLOGY",---,---,10.1080/1750984X.2016.1184699,1750-984X,2017,WBS,empty,empty
F-6826-2011,"Oliveira, Henrique",---,---,Meeting,---,"An Approach to Help Identifying Optimized Service Areas of Integrated Continuous Care Teams (ECCI): A Case Study in Alentejo - Portugal","GERONTECHNOLOGY, IWOG 2018",---,---,10.1007/978-3-030-16028-9_31,1865-0929,2019,WBS,empty,empty
GXG-5122-2022,"Azeredo Goncalves, Jessica Dias",---,---,Meeting,---,"The Aesthetics of the Human Figure in Contemporary Drawing and Illustrating: the Dividing Line between Reality and Imagination","7TH INTERNATIONAL CONFERENCE ON ILLUSTRATION & ANIMATION (CONFIA 2019)",---,---,undefined,undefined,2019,WBS,empty,empty
FZJ-6596-2022,"Santos, Catarina",---,---,Meeting,---,"Rehabvisual: Validation of an Application to Stimulate Visuomotor Skills in Preterm Babies with Developmental Alterations","PROCEEDINGS OF THE 12TH INTERNATIONAL JOINT CONFERENCE ON BIOMEDICAL ENGINEERING SYSTEMS AND TECHNOLOGIES, VOL 1 (BIODEVICES)",---,---,10.5220/0007567102480255,undefined,2019,WBS,empty,empty
FXM-7792-2022,"Ferreira, Ana Isabel",---,---,Meeting,---,"VMSReport: An Application for Visual Performance and Motor Skills Evaluation","PROCEEDINGS OF THE 12TH INTERNATIONAL JOINT CONFERENCE ON BIOMEDICAL ENGINEERING SYSTEMS AND TECHNOLOGIES, VOL 1 (BIODEVICES)",---,---,10.5220/0007581102800284,undefined,2019,WBS,empty,empty
AAW-3809-2020,"Goes, Margarida",---,---,Meeting,---,"Biological and Socio-Demographic Predictors of Elderly Quality of Life Living in the Community in Baixo-Alentejo, Portugal","GERONTECHNOLOGY, IWOG 2018",---,---,10.1007/978-3-030-16028-9_28,1865-0929,2019,WBS,empty,empty
JMU-3002-2023,"Fernandes, David",---,---,Meeting,---,"Road Surface Crack Detection using a Light Field Camera","2018 26TH EUROPEAN SIGNAL PROCESSING CONFERENCE (EUSIPCO)",---,---,undefined,2076-1465,2018,WBS,empty,empty
GBX-9641-2022,"Gomes, Sandra",---,---,Article,---,"Characterization of <i>Cynara cardunculus</i> L. flower from Alentejo as a coagulant agent for cheesemaking","INTERNATIONAL DAIRY JOURNAL",---,---,10.1016/j.idairyj.2018.09.010,0958-6946,2019,WBS,empty,empty
GZA-5167-2022,"Barbosa, Helena Isabel",---,---,Article,---,"QUALITY AND SATISFACTION IN GYMNASIUMS & HEALTH CLUBS","MATERIALES PARA LA HISTORIA DEL DEPORTE",---,---,undefined,2340-7166,2019,WBS,empty,empty
G-4112-2016,"Palma, Patricia",---,---,Article,---,"Assessment of the environmental impact of an abandonedmine using an integrative approach: A case-study of the ""Las Musas"" mine (Extremadura, Spain)","SCIENCE OF THE TOTAL ENVIRONMENT",---,---,10.1016/j.scitotenv.2018.12.321,0048-9697,2019,WBS,empty,empty
EAI-7836-2022,"Vilelas, Jose",---,---,Article,---,"A mentorship project: Promoting emotional competence in nursing students","REVISTA ROL DE ENFERMERIA",---,---,undefined,0210-5020,2018,WBS,empty,empty
GDO-5070-2022,"Ferro, Miguel D.",---,---,Article,---,"Chromatographic Separation of Phenolic Compounds from Extra Virgin Olive Oil: Development and Validation of a New Method Based on a Biphenyl HPLC Column","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES",---,---,10.3390/ijms20010201,undefined,2019,WBS,empty,empty
N-3067-2018,"Martins, Joao",---,---,Article,---,"Trends and Age-Related Changes of Physical Activity Among Portuguese Adolescent Girls From 2002-2014: Highlights From the Health Behavior in School-Aged Children Study","JOURNAL OF PHYSICAL ACTIVITY & HEALTH",---,---,10.1123/jpah.2018-0092,1543-3080,2019,WBS,empty,empty
K-4529-2014,"Marques, Adilson",---,---,Review,---,"Prevalence of Risk for Exercise Dependence: A Systematic Review","SPORTS MEDICINE",---,---,10.1007/s40279-018-1011-4,0112-1642,2019,WBS,empty,empty
K-4529-2014,"Marques, Adilson",---,---,Article,---,"Few European Adults are Living a Healthy Lifestyle","AMERICAN JOURNAL OF HEALTH PROMOTION",---,---,10.1177/0890117118787078,0890-1171,2019,WBS,empty,empty
HNR-9027-2023,"Colombo, Francesca",---,---,Article,---,"Phenolic profiles and anti-inflammatory activities of sixteen table grape (<i>Vitis vinifera</i> L.) varieties","FOOD & FUNCTION",---,---,10.1039/c8fo02175a,2042-6496,2019,WBS,empty,empty
DUT-7482-2022,"Alves-Ferreira, Junia",---,---,Article,---,"Distillery Residues from Cistus ladanifer (Rockrose) as Feedstock for the Production of Added-Value Phenolic Compounds and Hemicellulosic Oligosaccharides","BIOENERGY RESEARCH",---,---,10.1007/s12155-019-09975-8,1939-1234,2019,WBS,empty,empty
KML-5585-2024,"Oliveira, Patricia",---,---,Meeting,---,"Combined effects of irrigation management and nitrogen fertilization on soft wheat productive responses under Mediterranean conditions","FIRST INTERNATIONAL SCIENTIFIC CONFERENCE ON ECOLOGICAL AND ENVIRONMENTAL ENGINEERING 2018",---,---,10.1051/e3sconf/20198600019,2267-1242,2019,WBS,empty,empty
CNZ-9810-2022,"Di Lorenzo, C.",---,---,Meeting,---,"Phenolic profile and antioxidant activity of different grape (<i>Vitis vinifera</i> L.) varieties","41ST WORLD CONGRESS OF VINE AND WINE",---,---,10.1051/bioconf/20191204005,2117-4458,2019,WBS,empty,empty
DTT-2997-2022,"Dias, Cristina",---,---,Meeting,---,"Model Validation and Vec Operators","INTERNATIONAL CONFERENCE OF COMPUTATIONAL METHODS IN SCIENCES AND ENGINEERING 2018 (ICCMSE-2018)",---,---,10.1063/1.5079167,0094-243X,2018,WBS,empty,empty
U-1916-2017,"Ramos, Patricia A. B.",---,---,Review,---,"Biosynthesis and bioactivity of Cynara cardunculus L. guaianolides and hydroxycinnamic acids: a genomic, biochemical and health-promoting perspective","PHYTOCHEMISTRY REVIEWS",---,---,10.1007/s11101-019-09604-4,1568-7767,2019,WBS,empty,empty
EPH-2589-2022,"Capote, Tiago",---,---,Article,---,"Transcriptome dynamics of cork oak (<i>Quercus suber</i>) somatic embryogenesis reveals active gene players in transcription regulation and phytohormone homeostasis of embryo development","TREE GENETICS & GENOMES",---,---,10.1007/s11295-019-1353-6,1614-2942,2019,WBS,empty,empty
GCU-3050-2022,"Prazeres, Ana R.",---,---,Article,---,"Treatment of vinasse from sugarcane ethanol industry: H<sub>2</sub>SO<sub>4</sub>, NaOH and Ca(OH)<sub>2</sub> precipitations, FeCl<sub>3</sub> coagulation-flocculation and atmospheric CO<sub>2</sub> carbonation","JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING",---,---,10.1016/j.jece.2019.103203,2213-2929,2019,WBS,empty,empty
AAQ-9285-2020,"Ferrinho Ferreira, Rogeiro Manuel",---,---,Article,---,"The continuous training in the development of Nursing teacher competencies in higher education in Portugal","REVISTA COMPLUTENSE DE EDUCACION",---,---,10.5209/RCED.57697,1130-2496,2019,WBS,empty,empty
FYX-4611-2022,"Paixao, Paulo",---,---,Article,---,"Design and validation of a questionnaire to assess football initiation coaches' training","RETOS-NUEVAS TENDENCIAS EN EDUCACION FISICA DEPORTE Y RECREACION",---,---,undefined,1579-1726,2019,WBS,empty,empty
DVT-2449-2022,"Pereira, Ana",---,---,Meeting,---,"Wine Quality Assessment under the Eindhoven Classification Method","PROCEEDINGS OF THE 33RD INTERNATIONAL ECMS CONFERENCE ON MODELLING AND SIMULATION (ECMS 2019)",---,---,undefined,2522-2414,2019,WBS,empty,empty
IQW-5025-2023,"Masseno, Manuel David",---,---,Meeting,---,"Privacy and Data Protection Issues on Smart Tourism Destinations - A First Approach","INTELLIGENT ENVIRONMENTS 2018",---,---,10.3233/978-1-61499-874-7-298,1875-4163,2018,WBS,empty,empty
EAB-4972-2022,"Ruiz-Moyanoa, Santiago",---,---,Article,---,"Screening of autochthonous lactic acid bacteria strains from artisanal soft cheese: probiotic characteristics and prebiotic metabolism","LWT-FOOD SCIENCE AND TECHNOLOGY",---,---,10.1016/j.lwt.2019.108388,0023-6438,2019,WBS,empty,empty
DYR-8555-2022,"Patanita, Manuel",---,---,Article,---,"Water Regime and Nitrogen Management to Cope with Wheat Yield Variability under the Mediterranean Conditions of Southern Portugal",PLANTS-BASEL,---,---,10.3390/plants8100429,2223-7747,2019,WBS,empty,empty
GCU-3050-2022,"Prazeres, Ana R.",---,---,Article,---,"Treatment of slaughterhouse wastewater by acid precipitation (H<sub>2</sub>SO<sub>4</sub>, HCl and HNO<sub>3</sub>) and oxidation (Ca(ClO)<sub>2</sub>, H<sub>2</sub>O<sub>2</sub> and CaO<sub>2</sub>)","JOURNAL OF ENVIRONMENTAL MANAGEMENT",---,---,10.1016/j.jenvman.2019.109558,0301-4797,2019,WBS,empty,empty
HNP-5040-2023,"Araujo-Rodrigues, Helena",---,---,Review,---,"A review on microbiological and technological aspects of Serpa PDO cheese: An ovine raw milk cheese","INTERNATIONAL DAIRY JOURNAL",---,---,10.1016/j.idairyj.2019.104561,0958-6946,2020,WBS,empty,empty
HJY-1382-2023,"Barros, Joao Paulo",---,---,Meeting,---,"From non-autonomous Petri net models to executable state machines","2019 IEEE 28TH INTERNATIONAL SYMPOSIUM ON INDUSTRIAL ELECTRONICS (ISIE)",---,---,undefined,2163-5137,2019,WBS,empty,empty
AAW-3809-2020,"Goes, Maria",---,---,Meeting,---,"How to Delineate the General Profiles of Functionality of Citizen's Aged 65 Years and Old as a Function of Its Age","GERONTECHNOLOGY, IWOG 2019",---,---,10.1007/978-3-030-41494-8_33,1865-0929,2020,WBS,empty,empty
AAW-3809-2020,"Goes, Maria",---,---,Meeting,---,"A Nursing Care Intervention Model for Elderly People Adopting Self-care as a Central Concept","GERONTECHNOLOGY, IWOG 2019",---,---,10.1007/978-3-030-41494-8_35,1865-0929,2020,WBS,empty,empty
G-4188-2011,"Soares, Maria Joao",---,---,Meeting,---,"Rehabilitation Nursing in the Elderly with Mobility Deficit Due to Fracture of the Femur","GERONTECHNOLOGY, IWOG 2019",---,---,10.1007/978-3-030-41494-8_29,1865-0929,2020,WBS,empty,empty
AAW-3809-2020,"Goes, Maria",---,---,Meeting,---,"Psychometric Qualities of a Core Set to Ascertain the Functional Profile of Portuguese Elderly Citizens","GERONTECHNOLOGY, IWOG 2019",---,---,10.1007/978-3-030-41494-8_31,1865-0929,2020,WBS,empty,empty
IBD-0256-2023,"Bento, Pedro",---,---,Article,---,"Service quality in Portuguese sport tourism companies","CUADERNOS DE TURISMO",---,---,10.6018/turismo.44.404721,1139-7861,2019,WBS,empty,empty
DZB-8896-2022,"Pais, Adriana C. S.",---,---,Article,---,"High pressure extraction of bioactive diterpenes from the macroalgae <i>Bifurcaria bifurcata</i>: an efficient and environmentally friendly approach","RSC ADVANCES",---,---,10.1039/c9ra06547d,undefined,2019,WBS,empty,empty
DWC-9828-2022,"Amaral, Marta",---,---,Article,---,"RURAL TOURISM, HOSPITALITY AND CULTURAL TOURISM EXPERIENCES -RURAL TOURISM BUSINESS CASE STUDIES IN BAIXO ALENTEJO (PORTUGAL)","JOURNAL OF SPATIAL AND ORGANIZATIONAL DYNAMICS",---,---,undefined,1647-3183,2019,WBS,empty,empty
A-6034-2018,"Guerreiro, Olinda",---,---,Article,---,"Inclusion of the aerial part and condensed tannin extract from <i>Cistus ladanifer</i> L. in lamb diets - Effects on growth performance, carcass and meat quality and fatty acid composition of intramuscular and subcutaneous fat","MEAT SCIENCE",---,---,10.1016/j.meatsci.2019.107945,0309-1740,2020,WBS,empty,empty
AAW-3809-2020,"Goes, Margarida",---,---,Article,---,"A Nursing Care Intervention Model for Elderly People to Ascertain General Profiles of Functionality and Self Care Needs","SCIENTIFIC REPORTS",---,---,10.1038/s41598-020-58596-1,2045-2322,2020,WBS,empty,empty
AAN-6470-2020,"Lopes de Barros Poiares, Nuno Caetano",---,---,Article,---,"Catholic Church and Criminal Law: a sociological approach to the Portuguese Criminal Code (1886)","REVER-REVISTA DE ESTUDOS DA RELIGIAO",---,---,10.23925/1677-1222.2019vol19i3a19,1677-1222,2019,WBS,empty,empty
CNZ-9810-2022,"Di Lorenzo, C.",---,---,Meeting,---,"Phenolic profile and biological activity of table grapes (<i>Vitis vinifera L</i>.)","42ND WORLD CONGRESS OF VINE AND WINE",---,---,10.1051/bioconf/20191504005,2117-4458,2019,WBS,empty,empty
AAD-2126-2020,"Pinto, Carlos A.",---,---,Review,---,"Effects of high-pressure processing on fungi spores: Factors affecting spore germination and inactivation and impact on ultrastructure","COMPREHENSIVE REVIEWS IN FOOD SCIENCE AND FOOD SAFETY",---,---,10.1111/1541-4337.12534,1541-4337,2020,WBS,empty,empty
CHJ-3667-2022,"Carioca, Vito",---,---,Article,---,"Ageing in place and gerontotecnology. Emerging dialogues in the elderly-technology relationship","PIXEL-BIT- REVISTA DE MEDIOS Y EDUCACION",---,---,10.12795/pixelbit.2019.i56.01,1133-8482,2019,WBS,empty,empty
AAR-5439-2020,"Francisco, Alexandra E.",---,---,Article,---,"Effects of alfalfa particle size and starch content in diets on feeding behaviour, intake, rumen parameters, animal performance and meat quality of growing lambs","MEAT SCIENCE",---,---,10.1016/j.meatsci.2019.107964,0309-1740,2020,WBS,empty,empty
K-4529-2014,"Marques, Adilson",---,---,Article,---,"Adolescents' healthy lifestyle","JORNAL DE PEDIATRIA",---,---,10.1016/j.jped.2018.09.002,0021-7557,2020,WBS,empty,empty
I-5402-2019,"Tomaz, Alexandra",---,---,Article,---,"Spatial and temporal dynamics of irrigation water quality under drought conditions in a large reservoir in Southern Portugal","ENVIRONMENTAL MONITORING AND ASSESSMENT",---,---,10.1007/s10661-019-8048-1,0167-6369,2020,WBS,empty,empty
AAA-5697-2022,"Batalha, Nuno",---,---,Article,---,"The Effectiveness of a Dry-Land Shoulder Rotators Strength Training Program in Injury Prevention in Competitive Swimmers","JOURNAL OF HUMAN KINETICS",---,---,10.2478/hukin-2019-0093,1640-5544,2020,WBS,empty,empty
G-4112-2016,"Palma, Patricia",---,---,Article,---,"Pharmaceuticals in a Mediterranean Basin: The influence of temporal and hydrological patterns in environmental risk assessment","SCIENCE OF THE TOTAL ENVIRONMENT",---,---,10.1016/j.scitotenv.2019.136205,0048-9697,2020,WBS,empty,empty
F-2359-2019,"Pesce, Gaetano Roberto",---,---,Article,---,"Globe artichoke crop residues and their potential for bioethanol production by dilute acid hydrolysis","BIOMASS & BIOENERGY",---,---,10.1016/j.biombioe.2020.105471,0961-9534,2020,WBS,empty,empty
JBC-3374-2023,"Gaspar, Daniel",---,---,Article,---,"Comparative Transcriptomic Response of Two <i>Pinus</i> Species to Infection with the Pine Wood Nematode <i>Bursaphelenchus xylophilus</i>",FORESTS,---,---,10.3390/f11020204,undefined,2020,WBS,empty,empty
GCU-3050-2022,"Prazeres, Ana R.",---,---,Article,---,"Cheese wastewater treatment by acid and basic precipitation: Application of H<sub>2</sub>SO<sub>4</sub>, HNO<sub>3</sub>, HCl, Ca(OH)<sub>2</sub> and NaOH","JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING",---,---,10.1016/j.jece.2019.103556,undefined,2020,WBS,empty,empty
JHG-1914-2023,"Jeronimo, Eliana",---,---,Article,---,"Fatty Acid Content and Composition of the Morphological Fractions of <i>Cistus Ladanifer</i> L. and Its Seasonal Variation",MOLECULES,---,---,10.3390/molecules25071550,undefined,2020,WBS,empty,empty
DYV-2681-2022,"Mezcua-Hidalgo, Alberto",---,---,Article,---,"Physical capacities and their relation with memory, mathematical calculation, linguistic reasoning, and creativity in adolescents","RETOS-NUEVAS TENDENCIAS EN EDUCACION FISICA DEPORTE Y RECREACION",---,---,undefined,1579-1726,2020,WBS,empty,empty
DDA-2873-2022,"Lopez-Serrano, Sebastian",---,---,Article,---,"Preliminary analysis of the relationship between physical fitness level and perceived parental support for sports practice in overweight and obese adolescents","RETOS-NUEVAS TENDENCIAS EN EDUCACION FISICA DEPORTE Y RECREACION",---,---,undefined,1579-1726,2020,WBS,empty,empty
H-1666-2017,"Peralta, Miguel",---,---,Article,---,"Active Commuting to School and Physical Activity Levels among 11 to 16 Year-Old Adolescents from 63 Low- and Middle-Income Countries","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",---,---,10.3390/ijerph17041276,undefined,2020,WBS,empty,empty
M-4736-2019,"Saraiva, A.",---,---,Article,---,"The impact of the winery's wastewater treatment system on the winery water footprint","WATER SCIENCE AND TECHNOLOGY",---,---,10.2166/wst.2019.432,0273-1223,2019,WBS,empty,empty
JHG-1914-2023,"Jeronimo, Eliana",---,---,Article,---,"Increasing the α-tocopherol content and lipid oxidative stability of meat through dietary <i>Cistus ladanifer</i> L. in lamb fed increasing levels of polyunsaturated fatty acid rich vegetable oils","MEAT SCIENCE",---,---,10.1016/j.meatsci.2020.108092,0309-1740,2020,WBS,empty,empty
AAY-6262-2021,"Bras, Teresa",---,---,Article,---,"Ultrasound assisted extraction of cynaropicrin from <i>Cynara cardunculus</i> leaves: Optimization using the response surface methodology and the effect of pulse mode","INDUSTRIAL CROPS AND PRODUCTS",---,---,10.1016/j.indcrop.2020.112395,0926-6690,2020,WBS,empty,empty
IKV-8265-2023,"Guerreiro, Raquel C. S.",---,---,Article,---,"Cheese manufacturing wastewater treatment by combined physicochemical processes for reuse and fertilizer production","JOURNAL OF ENVIRONMENTAL MANAGEMENT",---,---,10.1016/j.jenvman.2020.110470,0301-4797,2020,WBS,empty,empty
DUT-7482-2022,"Alves-Ferreira, Junia",---,---,Article,---,"<i>Cistus ladanifer</i> as a source of chemicals: structural and chemical characterization","BIOMASS CONVERSION AND BIOREFINERY",---,---,10.1007/s13399-019-00448-8,2190-6815,2020,WBS,empty,empty
ABE-2488-2021,"Pistekova, Hana",---,---,Article,---,"Application of qPCR for multicopper oxidase gene (MCO) in biogenic amines degradation by Lactobacillus casei","FOOD MICROBIOLOGY",---,---,10.1016/j.fm.2020.103550,0740-0020,2020,WBS,empty,empty
B-1931-2017,"Santos-Silva, Jose",---,---,Article,---,"Effects of a high-fibre and low-starch diet in growth performance, carcass and meat quality of young Alentejana breed bulls","MEAT SCIENCE",---,---,10.1016/j.meatsci.2020.108191,0309-1740,2020,WBS,empty,empty
DYS-7107-2022,"Ribeiro, D. M.",---,---,Article,---,"The effects of improving low dietary protein utilization on the proteome of lamb tissues","JOURNAL OF PROTEOMICS",---,---,10.1016/j.jprot.2020.103798,1874-3919,2020,WBS,empty,empty
DTV-1835-2022,"Dias, Joao",---,---,Article,---,"Evaluation of gas holes in ""Queijo de Nisa"" PDO cheese using computer vision","JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE",---,---,10.1007/s13197-020-04621-0,0022-1155,2021,WBS,empty,empty
GCR-5685-2022,"Madeira, Luis",---,---,Article,---,"Immediate one-step lime precipitation and atmospheric carbonation as pretreatment for low biodegradable and high nitrogen wastewaters: A case study of explosives industry","JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING",---,---,10.1016/j.jece.2020.103808,2213-2929,2020,WBS,empty,empty
GDO-5070-2022,"Ferro, Miguel D.",---,---,Article,---,"Phenolic Profile Characterization of 'Galega Vulgar' and 'Cobrancosa' Portuguese Olive Cultivars along the Ripening Stages","APPLIED SCIENCES-BASEL",---,---,10.3390/app10113930,undefined,2020,WBS,empty,empty
O-5972-2015,"Oliveira, Hugo",---,---,Article,---,"A Tailspike with Exopolysaccharide Depolymerase Activity from a New <i>Providencia stuartii</i> Phage Makes Multidrug-Resistant Bacteria Susceptible to Serum-Mediated Killing","APPLIED AND ENVIRONMENTAL MICROBIOLOGY",---,---,10.1128/AEM.00073-20,0099-2240,2020,WBS,empty,empty
L-2309-2014,"Lamy, Elsa",---,---,Article,---,"Changes in salivary protein composition of lambs supplemented with aerial parts and condensed tannins: extract from<i>Cistus ladanifer</i>L.-a preliminary study","AGROFORESTRY SYSTEMS",---,---,10.1007/s10457-019-00386-4,0167-4366,2020,WBS,empty,empty
G-2625-2012,"Clemente, Filipe Manuel",---,---,Article,---,"Variations of estimated maximal aerobic speed in children soccer players and its associations with the accumulated training load: Comparisons between non, low and high responders","PHYSIOLOGY & BEHAVIOR",---,---,10.1016/j.physbeh.2020.113030,0031-9384,2020,WBS,empty,empty
GCU-3050-2022,"Prazeres, Ana R.",---,---,Article,---,"Simple processes for contamination removal in cheesemaking wastewater: CaCO<sub>3</sub>, Mg(OH)<sub>2</sub>, FeSO<sub>4</sub> and FeCl<sub>3</sub>","JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING",---,---,10.1016/j.jece.2020.104034,2213-2929,2020,WBS,empty,empty
GYC-4760-2022,"Costa, Luis",---,---,Meeting,---,"Vulnerabilities in IoT Devices for Smart Home Environment","PROCEEDINGS OF THE 5TH INTERNATIONAL CONFERENCE ON INFORMATION SYSTEMS SECURITY AND PRIVACY (ICISSP)",---,---,10.5220/0007583306150622,undefined,2019,WBS,empty,empty
AAB-6245-2020,"Gomez-Baya, Diego",---,---,Article,---,"Longitudinal Association between Sport Participation and Depressive Symptoms after a Two-Year Follow-Up in Mid-Adolescence","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",---,---,10.3390/ijerph17207469,undefined,2020,WBS,empty,empty
GWL-9088-2022,"Dias, Pedro",---,---,Meeting,---,"RehabVisual: Implementation of a Low Cost Eye Tracker without Pre-calibration","BIODEVICES: PROCEEDINGS OF THE 13TH INTERNATIONAL JOINT CONFERENCE ON BIOMEDICAL ENGINEERING SYSTEMS AND TECHNOLOGIES, VOL 1: BIODEVICES, 2020",---,---,10.5220/0009148002350241,undefined,2020,WBS,empty,empty
KCZ-0650-2024,"Almeida, Tania",---,---,Article,---,"In-depth analysis of the <i>Quercus suber</i> metabolome under drought stress and recovery reveals potential key metabolic players","PLANT SCIENCE",---,---,10.1016/j.plantsci.2020.110606,0168-9452,2020,WBS,empty,empty
GCU-3050-2022,"Prazeres, A. R.",---,---,Article,---,"Contamination reduction of real olive oil mill wastewater using innovative acid and basic chemical precipitation processes","INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY",---,---,10.1007/s13762-020-02924-5,1735-1472,2021,WBS,empty,empty
DTX-0120-2022,"Guerra, Angela R.",---,---,Article,---,"Triple Negative Breast Cancer and Breast Epithelial Cells Differentially Reprogram Glucose and Lipid Metabolism upon Treatment with Triterpenic Acids",BIOMOLECULES,---,---,10.3390/biom10081163,undefined,2020,WBS,empty,empty
DTV-1835-2022,"Dias, Joao Mestre",---,---,Article,---,"Impact of environmental conditions on the ripening of Queijo de evora PDO cheese","JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE",---,---,10.1007/s13197-020-04856-x,0022-1155,2021,WBS,empty,empty
M-4736-2019,"Saraiva, Artur",---,---,Article,---,"Water Footprint Sustainability as a Tool to Address Climate Change in the Wine Sector: A Methodological Approach Applied to a Portuguese Case Study",ATMOSPHERE,---,---,10.3390/atmos11090934,undefined,2020,WBS,empty,empty
P-1186-2016,"Loureiro, V",---,---,Article,---,"ANTHROPOMETRIC MEASURES, AEROBIC AND MUSCULAR FITNESS: EFFECT OF AN EXERCISE PROGRAM APPLIED IN SCHOOL CONTEXT","JOURNAL OF SPORT AND HEALTH RESEARCH",---,---,undefined,1989-6239,2020,WBS,empty,empty
AAY-6262-2021,"Bras, Teresa",---,---,Article,---,"Development of bioactive films based on chitosan and <i>Cynara cardunculus</i> leaves extracts for wound dressings","INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES",---,---,10.1016/j.ijbiomac.2020.09.109,0141-8130,2020,WBS,empty,empty
CDG-0552-2022,"Barroca, Joana",---,---,Meeting,---,"SELF-REPRESENTATION ON INSTAGRAM - ""SHOULD I POST THIS?""","DIGICOM 2019 - 3RD INTERNATIONAL CONFERENCE ON DESIGN AND DIGITAL COMMUNICATION",---,---,undefined,undefined,2019,WBS,empty,empty
M-3348-2016,"Operacz, Agnieszka",---,---,Article,---,"The physio-chemical conditions of surface and groundwater resources in water scarce areas - how droughts affect ions migration","DESALINATION AND WATER TREATMENT",---,---,10.5004/dwt.2020.26560,1944-3994,2020,WBS,empty,empty
BBD-6911-2021,"Diaz, Sara",---,---,Article,---,"Assessment of the effect of autohydrolysis treatment in banana's pseudostem pulp","WASTE MANAGEMENT",---,---,10.1016/j.wasman.2020.09.034,0956-053X,2021,WBS,empty,empty
