id,titulo,tipo,tiposFonte,fonteTitulo,ano_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,researcherIds,organizacoes,linkRegistro,linkReferencias,linkRelacionados,citacoes,issn,isbn,doi,keywordsAutor,orcids_autores,departamento,autores,origem
WOS:000436162800006,"On Modern Poetry - From Theory to Total Criticism",Review,"Book Review","IMPOSSIBILIA-REVISTA INTERNACIONAL DE ESTUDIOS LITERARIOS",2013,undefined,5,88-91,88,91,4,JRL-6333-2023,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000436162800006&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000436162800006&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000436162800006&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2174-2464,undefined,undefined,,0000-0003-4414-9029,"Artes H Desporto","Sandra Isabel das Candeias Guerreiro Dias",WBS
WOS:000451119300001,"THE BRONZE AGE STELA FROM MONTE DO ULMO (SANTA VITORIA, BEJA)",Article,Article,"CONIMBRIGA-REVISTA DE ARQUEOLOGIA",2014,53,undefined,5-30,5,30,26,"IGM-5188-2023, AAU-2001-2020, DTZ-4994-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000451119300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000451119300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000451119300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0084-9189,undefined,10.14195/1647-8657_53_1,"stela, anchor-shaped object, Iberian south-west bronze age, Santa Vitoria",0000-0002-7250-1619,Engenharia,"Sofia Maria Mesquita Soares",WBS
WOS:000331415600085,"Spatial and temporal variability of the water and sediments quality in the Alqueva reservoir (Guadiana Basin; southern Portugal)",Article,Article,"SCIENCE OF THE TOTAL ENVIRONMENT",2014,470,undefined,780-790,780,790,11,"G-4112-2016, DBN-6938-2022, DTZ-4994-2022, KGB-5466-2024, K-9083-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000331415600085&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000331415600085&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000331415600085&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0048-9697,undefined,10.1016/j.scitotenv.2013.10.035,"Alqueva reservoir, Guadiana Basin, Water quality, Sediment quality, Trace elements, Multivariate analyses",0000-0002-7250-1619,Engenharia,"Sofia Maria Mesquita Soares",WBS
WOS:000332481500003,"Integrated environmental assessment of freshwater sediments: a chemical and ecotoxicological approach at the Alqueva reservoir","Article, Meeting","Article, Proceedings Paper","ENVIRONMENTAL GEOCHEMISTRY AND HEALTH",2014,36,2,209-223,209,223,15,"G-4112-2016, DBN-6938-2022, DTZ-4994-2022, KGB-5466-2024, K-9083-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000332481500003&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000332481500003&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000332481500003&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0269-4042,undefined,10.1007/s10653-013-9559-2,"Sediment toxicity, Alqueva reservoir, Toxic trace elements, Water quality, Risk assessment",0000-0002-7250-1619,Engenharia,"Sofia Maria Mesquita Soares",WBS
WOS:000364647600001,"STUDY OF AUTUMN-WINTER WEEDS IN PORTUGAL AND ITS ECOLOGICAL PREFERENCES",Article,Article,"PLANTA DANINHA",2015,33,3,387-394,387,394,8,"DZM-7820-2022, FYI-2468-2022, DVO-3955-2022, GYU-6649-2022, GCQ-8579-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000364647600001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000364647600001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000364647600001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0100-8358,undefined,10.1590/S0100-83582015000300001,"spontaneous flora, Mediterranean climate, ecological profiles, active factors, texture, extractable phosphorus",0000-0001-7756-3037,Biociências,"Sofia Teresa Assunção Ramôa",WBS
WOS:000387383000002,"The 1980s: Poetry Happenings in the Portuguese 'Style Era'",Article,Article,"REVISTA CRITICA DE CIENCIAS SOCIAIS",2016,undefined,110,19-39,19,39,21,JRL-6333-2023,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000387383000002&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000387383000002&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000387383000002&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0254-1106,undefined,10.4000/rccs.6352,"cultural change, eighties, experimental poetry, happening, performative art",0000-0003-4414-9029,"Artes H Desporto","Sandra Isabel das Candeias Guerreiro Dias",WBS
WOS:000393154900050,"Towards a Mobile Application for an Engineering Geology Course <i>A Contribution to Improved Student Learning</i>",Meeting,"Proceedings Paper","PROCEEDINGS OF THE 8TH INTERNATIONAL CONFERENCE ON COMPUTER SUPPORTED EDUCATION, VOL 2 (CSEDU)",2016,undefined,undefined,421-426,421,426,6,"HJY-1382-2023, CHA-0633-2022, DTZ-4994-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000393154900050&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000393154900050&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000393154900050&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.5220/0005927204210426,"Engineering Geology, Ubiquitous Learning, Education, Rock Mass Description, Mobile, Computer Support, Software",0000-0002-7250-1619,Engenharia,"Sofia Maria Mesquita Soares",WBS
WOS:000423507200014,"Taste compounds and consumer acceptance of chicken soups as affected by cooking conditions",Article,Article,"INTERNATIONAL JOURNAL OF FOOD PROPERTIES",2017,20,undefined,S154-S165,S154,S165,12,"R-8259-2018, ESK-9307-2022, GCG-0099-2022, GBX-7229-2022, FNY-2335-2022, DUK-6203-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000423507200014&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000423507200014&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000423507200014&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1094-2912,undefined,10.1080/10942912.2017.1291678,"Chicken, Food property, Sensory analysis, Taste, Soup",0000-0003-3660-2436,"Tecnologias CAplicadas","Silvina dos Anjos Pimenta Marques Maia Ferro Palma",WBS
WOS:000445988900012,"Mario Cesariny, ""performer""",Article,Article,COLOQUIO-LETRAS,2018,undefined,199,96-107,96,107,12,JRL-6333-2023,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000445988900012&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000445988900012&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000445988900012&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0010-1451,undefined,undefined,,0000-0003-4414-9029,"Artes H Desporto","Sandra Isabel das Candeias Guerreiro Dias",WBS
WOS:000546244300020,"STRATEGIC TOURISM PLANNING IN PORTUGAL: CHALLENGES FOR THE NATIONAL TOURISM DEVELOPMENT",Review,Review,"ZBORNIK VELEUCILISTA U RIJECI-JOURNAL OF THE POLYTECHNICS OF RIJEKA",2020,8,1,353-374,353,374,22,"HNB-5541-2023, AET-0639-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000546244300020&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000546244300020&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000546244300020&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1848-1299,undefined,10.31784/zvr.8.1.23,"Development, National strategies, Portugal, Strategic planning, Tourism",0000-0001-8411-5080,"Ciências Empresariais","Sandra Isabel Rodrigues Bailoa",WBS
WOS:000582803200032,"A first appraisal on copper sources for Chalcolithic settlements in southern Portugal using Pb isotope analysis",Article,Article,"JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS",2020,33,undefined,undefined,undefined,undefined,16,"AAD-5492-2019, K-2149-2013, GQZ-8654-2022, FKR-4027-2022, DTZ-4994-2022, H-9972-2012, HKN-2483-2023",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000582803200032&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000582803200032&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000582803200032&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2352-409X,undefined,10.1016/j.jasrep.2020.102481,"Copper metallurgy, LIA, Highly radiogenic Pb, OMZ, SPZ, CIZ, Southern Portugal",0000-0002-7250-1619,Engenharia,"Sofia Maria Mesquita Soares",WBS
WOS:000648625900020,"Destination Image(s) Formed of the Alentejo Litoral/Southwest Region from the Experience of Participating in the MEOSUDOESTE Music Festival",Meeting,"Proceedings Paper","COMPUTER SUPPORTED QUALITATIVE RESEARCH: NEW TRENDS ON QUALITATIVE RESEARCH (WCQR2019)",2020,1068,undefined,239-252,239,252,14,"A-5246-2018, AFE-6018-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000648625900020&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000648625900020&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000648625900020&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2194-5357,978-3-030-31786-7,10.1007/978-3-030-31787-4_20,"Destination image, Impacts, Region, Music festival",0000-0003-0935-1133,"Educação CSComportamento","Sandra Isabel Gonçalves da Saúde",WBS
WOS:000734401200005,"Performativity and Expressive Dissent in Portugal in the 1980s and the case of Pop Dell'Arte",Article,Article,"BIBLOS-REVISTA DA FACULDADE DE LETRAS DA UNIVERSIDADE DE COIMBRA",2021,undefined,7,73-93,73,93,21,JRL-6333-2023,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000734401200005&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000734401200005&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000734401200005&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0870-4112,undefined,10.14195/0870-4112_3-7_4,"Portuguese Eighties, Performativity, Experimentalism, Post-avangarde, Pop Dell'Arte",0000-0003-4414-9029,"Artes H Desporto","Sandra Isabel das Candeias Guerreiro Dias",WBS
WOS:000734401200007,"Plague Diary of Gonalo M. Tavares: the (un)sustainable fragility of human being",Article,Article,"BIBLOS-REVISTA DA FACULDADE DE LETRAS DA UNIVERSIDADE DE COIMBRA",2021,undefined,7,117-138,117,138,22,DTY-2441-2022,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000734401200007&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000734401200007&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000734401200007&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0870-4112,undefined,10.14195/0870-4112_3-7_6,"Daily chronicles, Pandemic, Literary genres, Dissidences, Goncalo M. Tavares",,N/A,,WBS
WOS:000807077200001,"Academic achievement and intrinsic motivation in higher education students: an analysis of the impact of using concept maps","Article, Early Access","Article, Early Access","JOURNAL OF APPLIED RESEARCH IN HIGHER EDUCATION",2022,undefined,undefined,undefined,undefined,undefined,18,"DMJ-9518-2022, M-4348-2013, DME-5620-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000807077200001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000807077200001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000807077200001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2050-7003,undefined,10.1108/JARHE-093321-0352,"Meaningful learning, Concept maps, Intrinsic motivation, Academic achievement, Occupational therapy education",0000-0001-6102-4725,Saúde,"Susana Cristina Costa Pestana",WBS
WOS:000826467900006,"Influence of seasonality on the quality of oysters from the Sado and Mira rivers",Article,Article,"FOOD CHEMISTRY",2022,393,undefined,undefined,undefined,undefined,11,"GCG-0099-2022, GBX-7229-2022, FZD-0325-2022, GOF-1615-2022, IPV-8515-2023, L-3885-2014, FUF-5468-2022, JUQ-0984-2023, D-7133-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000826467900006&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000826467900006&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000826467900006&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0308-8146,undefined,10.1016/j.foodchem.2022.133292,"Crassostrea angulata, Crassostrea gigas, Seasonality, Microbial quality, Nutritional quality, Sensory evaluation",0000-0003-3660-2436,"Tecnologias CAplicadas","Silvina dos Anjos Pimenta Marques Maia Ferro Palma",WBS
WOS:000967998700004,"Academic achievement and intrinsic motivation in higher education students: an analysis of the impact of using concept maps",Article,Article,"JOURNAL OF APPLIED RESEARCH IN HIGHER EDUCATION",2023,15,3,663-680,663,680,18,"DMJ-9518-2022, M-4348-2013, DME-5620-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000967998700004&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000967998700004&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000967998700004&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2050-7003,undefined,10.1108/JARHE-09-2021-0352,"Meaningful learning, Concept maps, Intrinsic motivation, Academic achievement, Occupational therapy education",0000-0001-6102-4725,Saúde,"Susana Cristina Costa Pestana",WBS
WOS:001305073700001,"Impacts of Generative Artificial Intelligence in Higher Education: Research Trends and Students' Perceptions",Article,Article,"SOCIAL SCIENCES-BASEL",2024,13,8,undefined,undefined,undefined,19,"A-5246-2018, HJY-1382-2023, LHL-3168-2024",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001305073700001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001305073700001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001305073700001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/socsci13080410,"bibliometric analysis, systematic literature review, generative artificial intelligence, higher education, impacts, students' perceptions",0000-0003-0935-1133,"Educação CSComportamento","Sandra Isabel Gonçalves da Saúde",WBS
WOS:000213009000009,"Portfolio as a topological tool to define a professional profile in the area of creative industries",Article,Article,"INTERNATIONAL JOURNAL OF EDUCATION THROUGH ART",2013,9,3,399-410,399,410,12,"DVZ-2467-2022, CNG-3390-2022, GEU-0247-2022, DWX-5918-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000213009000009&DestLinkType=FullRecord&DestApp=WOS_CPL,undefined,undefined,,1743-5234,undefined,10.1386/eta.9.3.399_7,"portfolio, creative industries, higher education, art-based research, a/r/t/ography, visual mapping",0000-0001-9142-7349,"Artes H Desporto","Tiago José Caldas Nunes",WBS
WOS:000457842900010,"QUALITY AND SATISFACTION IN GYMNASIUMS & HEALTH CLUBS",Article,Article,"MATERIALES PARA LA HISTORIA DEL DEPORTE",2019,undefined,18,115-121,115,121,7,"GZA-5167-2022, P-1186-2016, AAG-2546-2021",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000457842900010&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000457842900010&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000457842900010&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2340-7166,undefined,undefined,"perception, valorization, retention, services, fitness centers",,N/A,,WBS
WOS:000462506100011,"Prevalence of Risk for Exercise Dependence: A Systematic Review",Review,Review,"SPORTS MEDICINE",2019,49,2,319-330,319,330,12,"K-4529-2014, H-1666-2017, K-8684-2012, P-1186-2016, F-9156-2015, H-3824-2012",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000462506100011&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000462506100011&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000462506100011&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0112-1642,undefined,10.1007/s40279-018-1011-4,,0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000462093200007,"Few European Adults are Living a Healthy Lifestyle",Article,Article,"AMERICAN JOURNAL OF HEALTH PROMOTION",2019,33,3,391-398,391,398,8,"K-4529-2014, H-1666-2017, N-3067-2018, P-1186-2016, CAZ-8627-2022, H-3824-2012",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000462093200007&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000462093200007&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000462093200007&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0890-1171,undefined,10.1177/0890117118787078,"getting cooperized, physical activity, vegetables consumption, drink alcohol, smoking, sleep quality, smoking, social and physical health, culture change",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000519562000069,"Physical capacities and their relation with memory, mathematical calculation, linguistic reasoning, and creativity in adolescents",Article,Article,"RETOS-NUEVAS TENDENCIAS EN EDUCACION FISICA DEPORTE Y RECREACION",2020,undefined,37,473-479,473,479,7,"DYV-2681-2022, GFS-1601-2022, EST-8714-2022, DSK-8945-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000519562000069&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000519562000069&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000519562000069&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1579-1726,undefined,undefined,"Cardiorespiratory fitness, Physical Education, cognitive performance, divergent thinking",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000552732200033,"Effects of a high-dose 24-h infusion of tranexamic acid on death and thromboembolic events in patients with acute gastrointestinal bleeding (HALT-IT): an international randomised, double-blind, placebo-controlled trial",Article,Article,LANCET,2020,395,10241,1927-1936,1927,1936,10,,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000552732200033&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000552732200033&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000552732200033&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0140-6736,undefined,undefined,,,N/A,,WBS
WOS:000582381500006,"ANTHROPOMETRIC MEASURES, AEROBIC AND MUSCULAR FITNESS: EFFECT OF AN EXERCISE PROGRAM APPLIED IN SCHOOL CONTEXT",Article,Article,"JOURNAL OF SPORT AND HEALTH RESEARCH",2020,12,3,374-383,374,383,10,"P-1186-2016, FLM-5397-2022, DYJ-5917-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000582381500006&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000582381500006&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000582381500006&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1989-6239,undefined,undefined,"Physical Fitness, Body Fat Mass, Physical Activity, Children, School",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
WOS:000650282400001,"Active Transportation to School. Utopia or a Strategy for a Healthy Life in Adolescence",Article,Article,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2021,18,9,undefined,undefined,undefined,9,"X-9104-2019, K-4529-2014, P-1186-2016, H-3824-2012",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000650282400001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000650282400001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000650282400001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/ijerph18094503,"adolescent, walking, health behaviors, health promotion, physical activity",0000-0003-2458-3004,"Artes H Desporto","Vânia Azevedo Ferreira Brandão de Loureiro",WBS
