id,titulo,tipo,tiposFonte,fonteTitulo,ano_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,researcherIds,organizacoes,linkRegistro,linkReferencias,linkRelacionados,citacoes,issn,isbn,doi,keywordsAutor,orcids_autores,departamento,autores,origem,financiador,repositorioIPBeja,apoiosPublicaçao
WOS:000551722900002,"EXPLORING VISUAL METHODS IN TEACHING TOURISM","Article, Meeting","Article, Proceedings Paper","TOURISM ANALYSIS",2020,25,2-3,203-214,203,214,12,AFE-6018-2022,,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000551722900002&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000551722900002&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000551722900002&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1083-5423,undefined,10.3727/108354220X15758301241710,"Visual methods, Visual data, Reflexive photography, Tourism cartoons",0000-0001-9140-9722,"Ciências Empresariais","Ana Isabel Barros Pimentel Rodrigues",WBS,N/A,N/A,N/A
WOS:000551722900003,"EXPLORING THE POTENTIAL OF NIGHTSCAPE PHOTOGRAPHY FOR TOURISM: PRELIMINARY INSIGHTS","Article, Meeting","Article, Proceedings Paper","TOURISM ANALYSIS",2020,25,2-3,215-225,215,225,11,"ABC-2079-2021, U-1024-2018, AFE-6018-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000551722900003&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000551722900003&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000551722900003&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1083-5423,undefined,10.3727/108354220X15758301241738,"Astrotourism, Nightscape, Landscape preferences, Destination image, Photo-elicitation",0000-0001-9140-9722,"Ciências Empresariais","Ana Isabel Barros Pimentel Rodrigues",WBS,N/A,N/A,N/A
WOS:000562856000014,"Soil salinity risk in a climate change scenario and its effect on crop yield","Article, Book","Article, Book Chapter","CLIMATE CHANGE AND SOIL INTERACTIONS",2020,undefined,undefined,351-396,351,396,46,"I-5402-2019, G-4112-2016, K-9083-2017, M-4021-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000562856000014&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000562856000014&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000562856000014&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,978-0-12-818032-7,10.1016/B978-0-12-818032-7.00013-8,,0000-0001-9129-112X,Biociências,"Alexandra Telo da Costa Trincalhetas Tomaz",WBS,N/A,N/A,N/A
WOS:000599500400012,"The physio-chemical conditions of surface and groundwater resources in water scarce areas - how droughts affect ions migration",Article,Article,"DESALINATION AND WATER TREATMENT",2020,207,undefined,122-136,122,136,15,"M-3348-2016, AAB-1315-2022, AAV-3137-2020, DYO-3019-2022, FWI-4935-2022, FDK-6143-2022, ESF-7123-2022, I-8820-2012, GBZ-5151-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000599500400012&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000599500400012&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000599500400012&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1944-3994,undefined,10.5004/dwt.2020.26560,"Drought, Water use, Water resources, Ion-migration, Nitrogen cycle, Portugal",0000-0003-3953-8441,"Tecnologias CAplicadas","Ana Cristina Diniz Vicente Pardal",WBS,N/A,N/A,N/A
WOS:000606407100001,"A Textual and Visual Analysis of the Intrinsic Value Dimensions of Romania: Towards a Sustainable Destination Brand",Article,Article,SUSTAINABILITY,2021,13,1,undefined,undefined,undefined,23,"Q-6031-2017, AFE-6018-2022, HTO-5700-2023, D-7476-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000606407100001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000606407100001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000606407100001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/su13010067,"intrinsic value dimensions, destination image, destination brand promotion, visual data, Romania",0000-0001-9140-9722,"Ciências Empresariais","Ana Isabel Barros Pimentel Rodrigues",WBS,N/A,N/A,N/A
WOS:000606751800008,"From Observations and Pictures to Images: Learning Lab@PP2 in Tourism Classes","Article, Meeting","Article, Proceedings Paper","QUALITATIVE REPORT",2020,25,13,104-118,104,118,15,"AFE-6018-2022, DWC-9828-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000606751800008&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000606751800008&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000606751800008&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2160-3715,undefined,undefined,"Experiential Learning, Learning Labs, Participant-Observation, Photovoice, Professional Practice, Tourism Degree, Visual Methods",0000-0001-9140-9722,"Ciências Empresariais","Ana Isabel Barros Pimentel Rodrigues",WBS,N/A,N/A,N/A
WOS:000648625900020,"Destination Image(s) Formed of the Alentejo Litoral/Southwest Region from the Experience of Participating in the MEOSUDOESTE Music Festival",Meeting,"Proceedings Paper","COMPUTER SUPPORTED QUALITATIVE RESEARCH: NEW TRENDS ON QUALITATIVE RESEARCH (WCQR2019)",2020,1068,undefined,239-252,239,252,14,"A-5246-2018, AFE-6018-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000648625900020&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000648625900020&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000648625900020&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2194-5357,978-3-030-31786-7,10.1007/978-3-030-31787-4_20,"Destination image, Impacts, Region, Music festival",0000-0001-9140-9722,"Ciências Empresariais","Ana Isabel Barros Pimentel Rodrigues",WBS,N/A,N/A,N/A
WOS:000703480000010,"Effects of cover crops and irrigation on 'Tempranillo' grapevine and berry physiology: an experiment under the Mediterranean conditions of Southern Portugal",Article,Article,"OENO ONE",2021,55,3,191-208,191,208,18,"I-5402-2019, JIP-6876-2023, HHB-6549-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000703480000010&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000703480000010&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000703480000010&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.20870/oeno-one.2021.55.3.4629,"'Tempranillo' grapevines, soil management, cover crops, irrigation, water relations, gas exchange parameters, Mediterranean environments",0000-0001-9129-112X,Biociências,"Alexandra Telo da Costa Trincalhetas Tomaz",WBS,N/A,N/A,N/A
WOS:000707022500007,"Yield, technological quality and water footprints of wheat under Mediterranean climate conditions: A field experiment to evaluate the effects of irrigation and nitrogen fertilization strategies",Article,Article,"AGRICULTURAL WATER MANAGEMENT",2021,258,undefined,undefined,undefined,undefined,14,"I-5402-2019, FPK-6581-2022, FTW-9732-2022, CKZ-1472-2022, DPN-9705-2022, FTM-8518-2022, CFT-3808-2022, DVJ-4304-2022, DYR-8555-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000707022500007&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000707022500007&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000707022500007&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0378-3774,undefined,10.1016/j.agwat.2021.107214,"Wheat, Water footprint, Irrigation water productivity, Nitrogen fertilization, Factor analysis, Multivariate linear regression",0000-0001-9129-112X,Biociências,"Alexandra Telo da Costa Trincalhetas Tomaz",WBS,N/A,N/A,N/A
WOS:000917620900001,"The Development of Research Skills in Nursing Postgraduate Training",Article,Article,"EDUCATION SCIENCES",2022,12,2,undefined,undefined,undefined,9,"AAQ-9285-2020, Y-5003-2018, HNF-9692-2023, GZL-2698-2022, KHW-7048-2024, AAQ-8792-2020, H-7607-2019",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000917620900001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000917620900001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000917620900001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/educsci12020078,"evidence-based clinical practice, postgraduate education, learning, professional competence, students",0000-0002-8514-2264,Saúde,"Ana Clara Pica Nunes",WBS,N/A,N/A,N/A
WOS:000788279700035,"Electrolyte Imbalances in the Elderly",Meeting,"Proceedings Paper","GERONTECHNOLOGY IV",2022,undefined,undefined,378-387,378,387,10,"DRP-1000-2022, AAQ-9285-2020, AAH-5613-2020, AAC-6207-2022, GZL-2698-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000788279700035&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000788279700035&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000788279700035&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2195-271X,978-3-030-97523-4,10.1007/978-3-030-97524-1_35,"Electrolyte imbalances, Elderly, Nursing interventions, Control, Prevention",0000-0002-8514-2264,Saúde,"Ana Clara Pica Nunes",WBS,N/A,N/A,N/A
WOS:000788279700022,"The Practice of Physical Activity in a Person with Type 2 Diabetes Mellitus",Meeting,"Proceedings Paper","GERONTECHNOLOGY IV",2022,undefined,undefined,233-244,233,244,12,"JLP-1763-2023, AAQ-9285-2020, GZL-2698-2022, AAH-5613-2020, AAC-6207-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000788279700022&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000788279700022&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000788279700022&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2195-271X,978-3-030-97523-4,10.1007/978-3-030-97524-1_22,"Nursing care, Type 2 diabetes mellitus, Physical activity",0000-0002-8514-2264,Saúde,"Ana Clara Pica Nunes",WBS,N/A,N/A,N/A
WOS:000806948300001,"Applying Risk Indices to Assess and Manage Soil Salinization and Sodification in Crop Fields within a Mediterranean Hydro-Agricultural Area",Article,Article,WATER,2021,13,21,undefined,undefined,undefined,14,"I-5402-2019, M-4119-2013, I-6236-2015, DVJ-4304-2022, DVT-6541-2022, JMW-5923-2023, DVS-4109-2022, EXU-5394-2022, GMF-9968-2022, ESP-0318-2022, CFT-3808-2022, DYR-8555-2022, G-4112-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000806948300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000806948300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000806948300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w13213070,"irrigation water quality, irrigation areas, risk assessment, soil salinization, soil sodification, soil and water management practices",0000-0001-9129-112X,Biociências,"Alexandra Telo da Costa Trincalhetas Tomaz",WBS,N/A,N/A,N/A
WOS:000875973700001,"Insights into the Spatial and Temporal Variability of Soil Attributes in Irrigated Farm Fields and Correlations with Management Practices: A Multivariate Statistical Approach",Article,Article,WATER,2022,14,20,undefined,undefined,undefined,13,"I-5402-2019, JMW-5923-2023, DVT-6541-2022, DVS-4109-2022, DVJ-4304-2022, ESP-0318-2022, CFT-3808-2022, I-6236-2015, DYR-8555-2022, G-4112-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000875973700001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000875973700001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000875973700001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w14203216,"irrigation, soil indicators, factor analysis, discriminant analysis, agronomical practices, soil health",0000-0001-9129-112X,Biociências,"Alexandra Telo da Costa Trincalhetas Tomaz",WBS,N/A,N/A,N/A
WOS:000902618100001,"Monitoring and Prediction of Particulate Matter (PM<sub>2.5</sub> and PM<sub>10</sub>) around the Ipbeja Campus",Article,Article,SUSTAINABILITY,2022,14,24,undefined,undefined,undefined,9,"AGI-5513-2022, CCK-3330-2022, DYO-3019-2022, HKV-7591-2023, FJL-1164-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000902618100001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000902618100001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000902618100001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/su142416892,"particulate matter, air quality, neural networks, NARX",0000-0003-3953-8441,"Tecnologias CAplicadas","Ana Cristina Diniz Vicente Pardal",WBS,N/A,N/A,N/A
WOS:000956205800001,"Using travel blogs to explore the image of Romania as an emerging tourism destination",Article,Article,"EUROPEAN JOURNAL OF TOURISM RESEARCH",2023,34,undefined,undefined,undefined,undefined,21,"Q-6031-2017, AFE-6018-2022, D-7476-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000956205800001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000956205800001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000956205800001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1994-7658,undefined,10.54055/ejtr.v34i.2566,"travel blogs, Romania, destination image, tourists? perceptions, content analysis",0000-0001-9140-9722,"Ciências Empresariais","Ana Isabel Barros Pimentel Rodrigues",WBS,N/A,N/A,N/A
WOS:000991172300001,"Effects of Mineral and Organic Fertilization on Forage Maize Yield, Soil Carbon Balance, and NPK Budgets, Under Rainfed Conditions in the Azores Islands (Portugal)",Article,Article,"INTERNATIONAL JOURNAL OF PLANT PRODUCTION",2023,17,3,463-475,463,475,13,"HHB-6549-2022, AAX-9243-2021, I-5402-2019",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000991172300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000991172300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000991172300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1735-6814,undefined,10.1007/s42106-023-00250-7,"Green organic fertilizer, Nutrients balance, Slurry, Soil carbon dynamics, Zea mays L",0000-0001-9129-112X,Biociências,"Alexandra Telo da Costa Trincalhetas Tomaz",WBS,N/A,N/A,N/A
WOS:001017270600001,"Efficacy of Health Promotion Interventions Aimed to Improve Health Gains in Middle-Aged Adults-A Systematic Review",Review,Review,GERIATRICS,2023,8,3,undefined,undefined,undefined,13,"FSM-7457-2022, LBS-7239-2024, LSK-0830-2024, KHW-7048-2024, AAE-1096-2019, HKN-4578-2023",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001017270600001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001017270600001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001017270600001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/geriatrics8030050,"lifestyle, promoting health, middle-aged adults, health gains, quality of life, well-being",0000-0002-5528-3154,Saúde,"Ana Maria Grego Dias Sobral Canhestro",WBS,N/A,N/A,N/A
WOS:001031070300001,"Sustainability of High-Density Olive Orchards: Hints for Irrigation Management and Agroecological Approaches",Review,Review,WATER,2023,15,13,undefined,undefined,undefined,20,"HIZ-8266-2022, FQG-9196-2022, DYR-8555-2022, I-5402-2019",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001031070300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001031070300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001031070300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w15132486,"irrigated olive orchards, high density, hedgerow, irrigation strategies, soil management",0000-0001-9129-112X,Biociências,"Alexandra Telo da Costa Trincalhetas Tomaz",WBS,N/A,N/A,N/A
WOS:001038265400001,"ANALYSIS OF FLAWS IN GRAPHICAL REPRESENTATIONS OF STATISTICAL DATA IN THE FIELD OF OCCUPATIONAL SAFETYAND HEALTH",Article,Article,"CADERNOS EDUCACAO TECNOLOGIA E SOCIEDADE",2023,16,1,9-22,9,22,14,"R-4887-2019, DTT-2997-2022, ESE-5961-2022, IHJ-8057-2023",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001038265400001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001038265400001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001038265400001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2316-9907,undefined,10.14571/brajets.v16.n1.9-22,"Occupational safety and health, OSH, statistical literacy, statistical graphs",0000-0001-5300-2331,Engenharia,"Ana Filomena de Figueiredo Dias",WBS,N/A,N/A,N/A
WOS:001172172600001,"Water Quality Assessment of a Hydro-Agricultural Reservoir in a Mediterranean Region (Case Study-Lage Reservoir in Southern Portugal)",Article,Article,WATER,2024,16,4,undefined,undefined,undefined,18,"DVT-6541-2022, JMW-5923-2023, DVS-4109-2022, KGT-4149-2024, I-5402-2019, B-4716-2008, G-4112-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001172172600001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001172172600001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001172172600001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w16040514,"Alqueva project, irrigation water, potential ecological status, soil impact",0000-0001-9129-112X,Biociências,"Alexandra Telo da Costa Trincalhetas Tomaz",WBS,N/A,N/A,N/A
