0000-0001-8871-7409,"Justino Sobreiro","Maria Isabel Patanita | Manuel Patanita | Alexandra Tomaz","undefined | undefined | 0000-0001-9129-112X",Review,1,"Sustainability of High-Density Olive Orchards: Hints for Irrigation Management and Agroecological Approaches","Water (Switzerland)","Fundação para a Ciência e a Tecnologia",UIDB/04035/2020,10.3390/w15132486,undefined,2023-07-01,Scopus,empty,empty
0000-0002-4258-8629,"Celso Silva","César Fonseca | Rogério Ferreira | Anna Weidner | Bruno Morgado | Manuel J. Lopes | Steffen Moritz | Lena Jelinek | Brooke C. Schneider | Lara G. Pinho","0000-0001-6975-612X | 0000-0001-5180-2036 | 0000-0003-0787-6630 | 0000-0002-9931-3677 | 0000-0002-7554-8041 | 0000-0001-8601-0143 | 0000-0001-5292-350X | 0000-0003-0772-6819 | 0000-0003-1174-0744",Review,1,"Depression in older adults during the COVID-19 pandemic: A systematic review","Journal of the American Geriatrics Society","Fundação para a Ciência e a Tecnologia",2021.09647,10.1111/jgs.18363,00028614,2023-07-01,Scopus,empty,empty
0000-0001-5804-7934,"Helga Martins","Tiago Dias Domingues | Emília Campos de Carvalho | Fiona Timmins | Sílvia Caldeira","0000-0002-4034-4276 | 0000-0003-0738-0539 | 0000-0002-7233-9412 | 0000-0002-9804-2297",Article,0,"Prevalence, defining characteristics, and predictors of the nursing diagnosis of spiritual distress in cancer patients undergoing chemotherapy: A longitudinal study","Journal of Nursing Scholarship","Fundação para a Ciência e a Tecnologia",UIDB/04279/2020,10.1111/jnu.12862,15276546,2023-07-01,Scopus,empty,empty
undefined,"Christos A.P. Ladias","Filipos Ruxho | Fernando José Calado e.Silva Nunes Teixeira | Susana Soares Pinheiro Vieira Pescada","undefined | undefined | undefined",Article,0,"THE REGIONAL ECONOMIC INDICATORS AND ECONOMIC DEVELOPMENT OF KOSOVO","Regional Science Inquiry",undefined,undefined,undefined,17915961,2023-06-01,Scopus,empty,empty
0000-0002-0862-0904,"Sofia de Sá","Ana Baião | Helena Marques | Maria do Céu Marques | Maria José Reis | Sandra Dias | Marta Catarino","undefined | undefined | 0000-0003-2658-3550 | 0009-0007-1967-0775 | undefined | 0000-0003-3047-6408",Review,1,"The Influence of Smartphones on Adolescent Sleep: A Systematic Literature Review","Nursing Reports",undefined,undefined,10.3390/nursrep13020054,2039439X,2023-06-01,Scopus,empty,empty
0000-0002-1943-9246,"Eunice M.C.P. Santos","Ana M.G.D.S. Canhestro | Jorge M.O.A. Rosário | César J.V. Fonseca | Lara M.G. Pinho | Helena M.S.L.R. Arco","0000-0002-5528-3154 | 0000-0001-9178-3773 | 0000-0001-6975-612X | 0000-0003-1174-0744 | 0000-0001-7455-1081",Review,1,"Efficacy of Health Promotion Interventions Aimed to Improve Health Gains in Middle-Aged Adults—A Systematic Review","Geriatrics (Switzerland)","European Regional Development Fund",undefined,10.3390/geriatrics8030050,undefined,2023-06-01,Scopus,empty,empty
undefined,"Maria Aurora Boné","Maria João Loureiro | Jorge Bonito","0000-0002-5041-8689 | 0000-0002-5600-0363",Article,1,"Quality Learning in Basic Life Support in Portuguese Basic Education School: A Cross-Sectional Study with 10th Grade Students",Societies,"Fundação para a Ciência e a Tecnologia",UIDB/04312/2020,10.3390/soc13060147,undefined,2023-06-01,Scopus,empty,empty
0000-0002-5848-2925,"José Alfredo Dominguez-Valenzuela","Candelario Palma-Bautista | José G. Vazquez-Garcia | Marcos Yanniccari | Ramón Gigón | Ricardo Alcántara-de la Cruz | Rafael De Prado | João Portugal","0000-0001-8302-4902 | 0000-0002-4768-1822 | undefined | undefined | 0000-0001-6302-0947 | 0000-0002-1478-653X | undefined",Article,1,"Convergent Adaptation of Multiple Herbicide Resistance to Auxin Mimics and ALS- and EPSPS-Inhibitors in Brassica rapa from North and South America",Plants,"Conselho Nacional de Desenvolvimento Científico e Tecnológico",105187/2023-2,10.3390/plants12112119,undefined,2023-06-01,Scopus,empty,empty
undefined,"Ana Faustino","Rita Costa Pires | Liliana Marum","undefined | 0000-0002-6938-479X",Review,1,"Periderm differentiation: a cellular and molecular approach to cork oak","Trees - Structure and Function","Agricultural Research Service",CEECINST/00131/2018,10.1007/s00468-023-02398-1,09311890,2023-06-01,Scopus,empty,empty
0000-0002-7364-1517,"Eliana Jerónimo","Olinda Guerreiro | David Soldado | Letícia Fialho | Liliana Cachucho | Ana Lúcia Garrido | Cristina Conceição | Susana P. Alves | Rui J.B. Bessa | José Santos-Silva","undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined",Article,0,"Rockrose and quebracho condensed tannins have a minor impact on the fatty acid profile of goat milk and cheese without altering animal performance and composition of products","Animal Feed Science and Technology","Fundação para a Ciência e a Tecnologia",LA/P/0059/2020,10.1016/j.anifeedsci.2023.115654,03778401,2023-06-01,Scopus,empty,empty
0000-0002-3364-9434,"Ana Usié","Célia Leão | Daniel Gaspar | Helena Monteiro | Lino Tábuas | Elisa Bettencourt | Pedro Caetano | Ludovina Padre | Nuno Carolino | António Marcos Ramos | Claudino de Matos | Sandra Branco","undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined",Article,1,"A metagenomics approach to characterize the footrot microbiome in Merino sheep","Veterinary Microbiology","Fundação para a Ciência e a Tecnologia",CEECINST/00100/2021/CP2774/CT0001,10.1016/j.vetmic.2023.109745,03781135,2023-06-01,Scopus,empty,empty
undefined,"Cristina Lupu","Ana Isabel Rodrigues | Martina G. Gallarza","undefined | undefined",Article,1,"Using travel blogs to explore the image of Romania as an emerging tourism destination","European Journal of Tourism Research",undefined,undefined,10.54055/ejtr.v34i.2566,19947658,2023-06-01,Scopus,empty,empty
0000-0003-4347-9878,"Rita S. Inácio","Luís M. Rodríguez-Alcalá | Lígia L. Pimentel | Jorge A. Saraiva | Ana M.P. Gomes","0000-0002-9367-2177 | 0000-0002-6656-017X | 0000-0002-5536-6056 | 0000-0001-7883-2446",Article,1,"Evolution of Qualitative and Quantitative Lipid Profiles of High-Pressure-Processed Serra da Estrela Cheese throughout Storage","Applied Sciences (Switzerland)","Fundação para a Ciência e a Tecnologia",SFRH/BD/96576/2013,10.3390/app13105927,undefined,2023-05-01,Scopus,empty,empty
0000-0002-7890-745X,"Joanna Rodziewicz","Artur Mielcarek | Wojciech Janczukowicz | Andrzej Białowiec | Jorge Manuel Rodrigues Tavares | Krzysztof Jóźwiakowski | Arthur Thornton","0000-0001-7478-837X | undefined | 0000-0002-5871-2129 | 0000-0002-4222-4251 | 0000-0001-6571-3093 | undefined",Article,1,"Phosphorus Removal in VFCWs with Lightweight Aggregates Made of Fly Ash from Sewage-Sludge Thermal Treatment (FASSTT LWA)","Water (Switzerland)","Ministry of Education and Science",undefined,10.3390/w15101955,undefined,2023-05-01,Scopus,empty,empty
0000-0001-7321-7890,"Alexandra Afonso","Mariana Regato | Mariana Patanita | Silvana Luz | Maria João Carvalho | Annabel Fernandes | Ana Lopes | Adelaide Almeida | Idália Costa | Fátima Carvalho","undefined | 0000-0002-0094-6782 | undefined | undefined | 0000-0002-9007-5342 | 0000-0002-4545-5784 | undefined | 0000-0001-9373-1408 | undefined",Article,1,"Reuse of Pretreated Agro-Industrial Wastewaters for Hydroponic Production of Lettuce","Water (Switzerland)","Fundação para a Ciência e a Tecnologia",2020.04822,10.3390/w15101856,undefined,2023-05-01,Scopus,empty,empty
0000-0001-8302-4902,"Candelario Palma-Bautista","Jose G. Vázquez-García | José Alfredo Domínguez-Valenzuela | Ricardo Alcántara-de la Cruz | Rafael De Prado | João Portugal","0000-0002-4768-1822 | 0000-0002-5848-2925 | 0000-0001-6302-0947 | 0000-0002-1478-653X | undefined",Article,1,"Filago pyramidata Tolerant to ALS-Inhibiting Herbicides: A New Invasive Weed in Olive Groves of Southern Spain",Agronomy,"Fundação para a Ciência e a Tecnologia",UIDB/05064/2020,10.3390/agronomy13051273,undefined,2023-05-01,Scopus,empty,empty
0000-0001-6102-4725,"Susana Cristina Costa Pestana","Francisco Peixoto | Patrícia Rosado Pinto","0000-0001-7193-2284 | undefined",Article,0,"Academic achievement and intrinsic motivation in higher education students: an analysis of the impact of using concept maps","Journal of Applied Research in Higher Education","Illinois School Psychologists Association",UIDB/04853/2020,10.1108/JARHE-09-2021-0352,20507003,2023-04-07,Scopus,empty,empty
0000-0002-0097-7626,"Sara Monteiro","João Dias | Vanda Lourenço | Ana Partidário | Manuela Lageiro | Célia Lampreia | Jaime Fernandes | Fernando Lidon | Fernando Reboredo | Nuno Alvarenga","0000-0002-5108-0018 | 0000-0001-8338-7279 | undefined | 0000-0002-8683-6217 | undefined | 0000-0002-0505-1443 | undefined | 0000-0002-3906-4349 | 0000-0003-0625-0687",Article,1,"Development of a Functional Dark Chocolate with Baobab Pulp",Foods,"Fundação para a Ciência e a Tecnologia",UIDB/00297/2020,10.3390/foods12081711,undefined,2023-04-01,Scopus,empty,empty
undefined,"Antónia Macedo","Rita Fragoso | Inês Silva | Tânia Gomes | Cátia F. Martins | João Bengala Freire | Elizabeth Duarte","undefined | 0000-0001-9341-092X | undefined | 0000-0002-1017-3269 | undefined | 0000-0003-4198-4301",Article,1,"Mango Peel Nanofiltration Concentrates to Enhance Anaerobic Digestion of Slurry from Piglets Fed with Laminaria",Membranes,"Fundação para a Ciência e a Tecnologia",UIDB/04129/2020,10.3390/membranes13040371,undefined,2023-04-01,Scopus,empty,empty
0000-0002-1750-1229,"Anabela Coelho","Manuel Lopes | Marta Barata | Sofia Sousa | Margarida Goes | Florbela Bia | Ana Dias | Ana João | Leonel Lusquinhos | Henrique Oliveira | Tânia Gaspar","0000-0002-7554-8041 | undefined | undefined | 0000-0001-6017-6874 | 0000-0001-5822-6537 | 0000-0001-6562-4728 | 0000-0002-8600-6790 | 0000-0001-9144-2629 | 0000-0001-8687-4291 | undefined",Article,1,"Biopsychosocial Factors That Influence the Purpose in Life among Working Adults and Retirees","International Journal of Environmental Research and Public Health","European Regional Development Fund",undefined,10.3390/ijerph20085456,16617827,2023-04-01,Scopus,empty,empty
0000-0002-9245-256X,"Francisco Sampaio","Susana Gaspar | César Fonseca | Manuel José Lopes | Teresa Paiva | Lara Guedes de Pinho","undefined | 0000-0001-6975-612X | 0000-0002-7554-8041 | 0000-0002-7937-7841 | 0000-0003-1174-0744",Article,1,"Sleep Quality between Nurses and the General Population during the COVID-19 Pandemic in Portugal: What Are the Differences?","International Journal of Environmental Research and Public Health",undefined,undefined,10.3390/ijerph20085531,16617827,2023-04-01,Scopus,empty,empty
undefined,"João Espírito Santo","Fidel Hita-Contreras | Nuno Eduardo Marques De Loureiro | Vânia Brandão Loureiro | Agustín Aibar-Almazán | María Del Carmen Carcelén-Fraile | Raúl Ortiz-Quesada","undefined | undefined | undefined | undefined | undefined | undefined",Article,0,"Associations between the impact of menopausal symptoms and fall-related self-efficacy",Menopause,undefined,undefined,10.1097/GME.0000000000002151,10723714,2023-04-01,Scopus,empty,empty
undefined,"Candelario Palma-Bautista","Pablo Belluccini | José G. Vázquez-García | Ricardo Alcántara-de la Cruz | Francisco Barro | João Portugal | Rafael De Prado","undefined | undefined | undefined | undefined | undefined | undefined",Article,0,"Target-site and non-target-site resistance mechanisms confer multiple resistance to glyphosate and 2,4-D in Carduus acanthoides","Pesticide Biochemistry and Physiology","Asociación de Agroquímicos y Medioambiente",undefined,10.1016/j.pestbp.2023.105371,00483575,2023-04-01,Scopus,empty,empty
0000-0002-3848-3402,"M. T.P. Dentinho","K. Paulos | C. Costa | J. Costa | L. Fialho | L. Cachucho | A. P. Portugal | J. Almeida | I. Rehan | A. T. Belo | E. Jerónimo | J. Santos-Silva","undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined",Article,0,"Silages of agro-industrial by-products in lamb diets – Effect on growth performance, carcass, meat quality and in vitro methane emissions","Animal Feed Science and Technology","Fundação para a Ciência e a Tecnologia",2020.04456,10.1016/j.anifeedsci.2023.115603,03778401,2023-04-01,Scopus,empty,empty
0000-0001-8302-4902,"Candelario Palma-Bautista","José G. Vázquez-García | Joao de Portugal | Fernando Bastida | Ricardo Alcántara-de la Cruz | Maria D. Osuna-Ruiz | Joel Torra | Rafael De Prado","0000-0002-4768-1822 | undefined | undefined | 0000-0001-6302-0947 | 0000-0002-2415-9118 | 0000-0002-8666-6780 | undefined",Article,0,"Enhanced detoxification via Cyt-P450 governs cross-tolerance to ALS-inhibiting herbicides in weed species of Centaurea","Environmental Pollution","Ministerio de Ciencia, Innovación y Universidades",RYC2018-023866-I,10.1016/j.envpol.2023.121140,02697491,2023-04-01,Scopus,empty,empty
undefined,"José Santos-Silva","Susana P. Alves | Alexandra Francisco | Ana Paula Portugal | Maria Teresa Dentinho | João Almeida | José Leandro Regedor da Silva | Letícia Fialho | Liliana Cachucho | Eliana Jerónimo | Ana Barradas | António Rodrigues | Nuno Rodrigues | Ricardo F.M. Teixeira | Tiago Domingos | Rui J.B. Bessa","undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined",Article,0,"Forage based diet as an alternative to a high concentrate diet for finishing young bulls - Effects on growth performance, greenhouse gas emissions and meat quality","Meat Science","Fundação para a Ciência e a Tecnologia",04456,10.1016/j.meatsci.2023.109098,03091740,2023-04-01,Scopus,empty,empty
0000-0002-0116-1880,"Manuel García-Vara","Cristina Postigo | Patricia Palma | Miren López de Alda","undefined | undefined | undefined",Article,1,"Development of QuEChERS-based multiresidue analytical methods to determine pesticides in corn, grapes and alfalfa","Food Chemistry","European Commission","2017 SGR 01404",10.1016/j.foodchem.2022.134870,03088146,2023-03-30,Scopus,empty,empty
0000-0001-8514-4182,"Manuel Jesus Jiménez Navarro","Maria Martínez Ballesteros | Isabel Sofia Brito | Francisco Martínez-Álvarez | Gualberto Asencio-Cortés","0000-0003-3160-7414 | 0000-0002-7556-4367 | 0000-0002-6309-1785 | 0000-0003-0874-1826","Conference Paper",0,"A bioinspired ensemble approach for multi-horizon reference evapotranspiration forecasting in Portugal","Proceedings of the ACM Symposium on Applied Computing","Ministerio de Ciencia e Innovación",PID2020-117954RB,10.1145/3555776.3578634,undefined,2023-03-27,Scopus,empty,empty
0000-0002-0097-9883,"Joao Paulo Barros",---,---,"Conference Paper",1,"Boosting Conceptual Thinking in a Programming Course-An Ontology-Based Approach","SIGCSE 2023 - Proceedings of the 54th ACM Technical Symposium on Computer Science Education","Fundação para a Ciência e a Tecnologia",UIDB/00066/2020,10.1145/3545947.3576249,undefined,2023-03-06,Scopus,empty,empty
0000-0003-4613-7339,"Júlio Belo Fernandes","Josefa Domingos | John Dean | Sónia Fernandes | Rogério Ferreira | Cristina Lavareda Baixinho | Cidália Castro | Aida Simões | Catarina Bernardes | Ana Silva Almeida | Sónia Loureiro | Noélia Ferreira | Isabel Santos | Catarina Godinho","0000-0001-9390-6183 | undefined | undefined | 0000-0001-5180-2036 | 0000-0001-7417-1732 | 0000-0002-7402-9442 | 0000-0001-5410-0590 | 0000-0002-3475-1983 | undefined | undefined | undefined | undefined | 0000-0003-2304-3129",Article,1,"Nurses’ Motivations, Barriers, and Facilitators to Engage in a Peer Review Process: A Qualitative Study Protocol","Nursing Reports",undefined,undefined,10.3390/nursrep13010029,2039439X,2023-03-01,Scopus,empty,empty
0000-0002-4768-1822,"José G. Vázquez-García","Joel Torra | Candelario Palma-Bautista | Fernando Bastida | Ricardo Alcántara-de la Cruz | João Portugal | Jesús V. Jorrin-Novo | Rafael De Prado","0000-0002-8666-6780 | 0000-0001-8302-4902 | undefined | 0000-0001-6302-0947 | undefined | 0000-0002-8778-3604 | 0000-0002-1478-653X",Article,1,"Different Non-Target Site Mechanisms Endow Different Glyphosate Susceptibility in Avena Species from Spain",Agronomy,"Ministerio de Ciencia, Innovación y Universidades",RYC2018-023866-I,10.3390/agronomy13030763,undefined,2023-03-01,Scopus,empty,empty
undefined,"Diogo Inácio","Henrique Oliveira | Pedro Oliveira | Paulo Correia","0000-0001-8687-4291 | undefined | 0000-0001-6525-9572",Article,1,"A Low-Cost Deep Learning System to Characterize Asphalt Surface Deterioration","Remote Sensing","Fundação para a Ciência e a Tecnologia",UIDB/50008/2020,10.3390/rs15061701,undefined,2023-03-01,Scopus,empty,empty
0000-0001-5017-6117,"David Franco Frazão","José Carlos Gonçalves | Amélia M. Silva | Fernanda Delgado","0000-0003-3387-4487 | 0000-0002-7524-9914 | 0000-0003-1238-9386",Article,1,"Rockrose Land Management: Contribution of Periodic Harvesting to Increase Value and to Control Cistus ladanifer L. Shrublands",Forests,"European Commission",UIDB/00681/2020,10.3390/f14030638,undefined,2023-03-01,Scopus,empty,empty
undefined,"Cláudia Pereira","Marta Catarino | Ana Clara Nunes","0000-0003-3047-6408 | undefined",Review,1,"Therapeutic Nursing Education in Promoting Self-Management of Adolescents with Type 1 Diabetes Mellitus: Integrative Literature Review","Nursing Reports",undefined,undefined,10.3390/nursrep13010043,2039439X,2023-03-01,Scopus,empty,empty
0000-0003-3938-6820,"Gabriela Basto de Lima","Sofia Ganhão | Paula Ruivo | M. Adelaide Oliveira | Antónia Macedo | Carlos Brandão | Manuela Guerra | Cátia Morgado | Marco Alves | Marília Henriques","undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined",Article,1,"New food, new technology: innovative spreadable cream with strawberry syrup","European Food Research and Technology","Fundação para a Ciência e a Tecnologia",UID/CED/04748/2020,10.1007/s00217-022-04179-5,14382377,2023-03-01,Scopus,empty,empty
0000-0002-4202-0419,"Ricardo Martins","Nuno Loureiro",0000-0002-1166-3219,Article,1,"The effects of low-volume combined training on health-related physical fitness outcomes in active young adults: A controlled clinical trial","Sports Medicine and Health Science",undefined,undefined,10.1016/j.smhs.2022.12.004,undefined,2023-03-01,Scopus,empty,empty
undefined,"A. C.M. Vítor","M. Godinho | A. E. Francisco | J. Silva | J. Almeida | L. Fialho | D. Soldado | E. Jerónimo | N. D. Scollan | S. A. Huws | J. Santos-Silva | S. P. Alves | R. J.B. Bessa","undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined",Article,0,"Nannochloropsis oceanica microalga feeding increases long-chain omega-3 polyunsaturated fatty acids in lamb meat","Meat Science","Fundação para a Ciência e a Tecnologia",2020.04456,10.1016/j.meatsci.2022.109053,03091740,2023-03-01,Scopus,empty,empty
undefined,"Rita Costa Pires","Ana Ferro | Tiago Capote | Ana Usié | Bárbara Correia | Glória Pinto | Esther Menéndez | Liliana Marum","undefined | undefined | undefined | undefined | undefined | undefined | 0000-0002-6938-479X",Article,0,"Laser Microdissection of Woody and Suberized Plant Tissues for RNA-Seq Analysis","Molecular Biotechnology","Fundação para a Ciência e a Tecnologia",LA/P/0094/2020,10.1007/s12033-022-00542-9,10736085,2023-03-01,Scopus,empty,empty
undefined,"A. Faustino","R. C. Pires | S. Caeiro | A. Rosa | A. Marreiros | J. Canhoto | S. Correia | L. Marum","undefined | undefined | undefined | undefined | undefined | undefined | undefined","Conference Paper",0,"Micrografting in almond ( Prunus dulcis ) Portuguese cultivars for production of disease-free plants","Acta Horticulturae","European Commission",CENTRO-01-0145-FEDER-000020,10.17660/ActaHortic.2023.1359.20,05677572,2023-02-01,Scopus,empty,empty
0000-0003-4343-6798,"Ana M. Barreiros","Anabela Durão | Ana Galvão | Cristina Matos | Dina Mateus | Ivo Araújo | Luís Neves | Mário Matos | Sandra Mourato","0000-0001-9069-2554 | 0000-0003-1513-4522 | 0000-0003-0553-0361 | 0000-0001-8374-3384 | 0000-0002-0425-8514 | undefined | 0000-0002-2068-4150 | 0000-0001-9545-2584",Article,1,"Analyzing Green Behavior and the Rational Use of Water in Portuguese Higher Education Campi","Sustainability (Switzerland)","Royal College of Surgeons of England",undefined,10.3390/su15043035,undefined,2023-02-01,Scopus,empty,empty
0000-0002-2474-7665,"Nelson Carriço","Bruno Ferreira | André Antunes | Cédric I.C. Grueau | Raquel Barreira | Ana Mendes | Dídia I.C. Covas | Laura Monteiro | João Filipe Santos | Isabel Sofia Brito","0000-0002-2863-7949 | 0000-0001-9030-5956 | 0000-0003-3445-4070 | 0000-0002-8326-1593 | 0000-0003-3229-4712 | 0000-0001-6901-4767 | 0000-0001-5232-2018 | 0000-0002-4671-9884 | 0000-0002-7556-4367",Article,1,"An Information System for Infrastructure Asset Management Tailored to Portuguese Water Utilities: Platform Conceptualization and a Prototype Demonstration",Systems,"Fundação para a Ciência e a Tecnologia",ALT20-03-0145-FEDER-024135,10.3390/systems11020085,undefined,2023-02-01,Scopus,empty,empty
0000-0001-8916-0956,"Helena Araújo-Rodrigues","António P.L. Martins | Freni K. Tavaria | João Dias | Maria Teresa Santos | Nuno Alvarenga | Manuela E. Pintado","0000-0002-9385-398X | 0000-0002-6273-6668 | 0000-0002-5108-0018 | 0000-0001-7948-7357 | 0000-0003-0625-0687 | undefined",Article,1,"Impact of LAB from Serpa PDO Cheese in Cheese Models: Towards the Development of an Autochthonous Starter Culture",Foods,"Fundação para a Ciência e a Tecnologia",UIDB/50016/2020,10.3390/foods12040701,undefined,2023-02-01,Scopus,empty,empty
0000-0002-7890-745X,"Joanna Rodziewicz","Artur Mielcarek | Wojciech Janczukowicz | Jorge Manuel Rodrigues Tavares | Krzysztof Jóźwiakowski","0000-0001-7478-837X | undefined | 0000-0002-4222-4251 | 0000-0001-6571-3093",Article,1,"Characteristics of Sludge from the Treatment of Soilless Plant Cultivation Wastewater in a Rotating Electrobiological Disc Contactor (REBDC)",Energies,"Ministry of Education and Science",undefined,10.3390/en16031022,undefined,2023-02-01,Scopus,empty,empty
undefined,"João Espírito Santo","Nuno Eduardo Marques De Loureiro | Vânia Brandão-Loureiro | Agustín Aibar-Almazán | Fidel Hita-Contreras","undefined | undefined | undefined | undefined",Article,0,"Psychometric properties and validity of the Menopause Rating Scale in postmenopausal Portuguese women",Menopause,undefined,undefined,10.1097/GME.0000000000002104,10723714,2023-02-01,Scopus,empty,empty
undefined,"Manuel B. Branco","Isabel Colaço | Ignacio Ojeda","undefined | 0000-0003-3173-5934",Article,1,"The Frobenius Problem for Generalized Repunit Numerical Semigroups","Mediterranean Journal of Mathematics","Federación Española de Enfermedades Raras",FQM-024,10.1007/s00009-022-02233-w,16605446,2023-02-01,Scopus,empty,empty
0000-0002-9719-079X,"Patrícia Palma","Alexandra Marchã Penha | Maria Helena Novais | Sofia Fialho | Ana Lima | Adriana Catarino | Clarisse Mourinha | Paula Alvarenga | Maksim Iakunin | Gonçalo Rodrigues | Miguel Potes | Manuela Morais | Maria João Costa | Rui Salgado","undefined | undefined | undefined | undefined | undefined | undefined | 0000-0002-3225-3358 | undefined | undefined | 0000-0002-8912-5277 | undefined | 0000-0003-2981-2232 | 0000-0003-1311-6291",Article,0,"Integrative toolbox to assess the quality of freshwater sediments contaminated with potentially toxic metals","Environmental Research","European Commission",UIDB/04683/2020,10.1016/j.envres.2022.114798,00139351,2023-01-15,Scopus,empty,empty
undefined,"Daniel Gaspar","Ana Usié | Célia Leão | Sílvia Guimarães | Ana Elisabete Pires | Claudino Matos | António Marcos Ramos | Catarina Ginja","undefined | undefined | undefined | undefined | undefined | undefined | undefined",Article,1,"Genome-wide assessment of the population structure and genetic diversity of four Portuguese native sheep breeds","Frontiers in Genetics","Fundação para a Ciência e a Tecnologia",2020.02754,10.3389/fgene.2023.1109490,undefined,2023-01-13,Scopus,empty,empty
undefined,"Júlio Belo Fernandes","Josefa Domingos | Cidália Castro | Aida Simões | Sónia Fernandes | Ana Silva Almeida | Catarina Bernardes | Luís Miranda | Sandra Risso | Rogério Ferreira | Cristina Lavareda Baixinho | Milene Silvestre | Catarina Godinho","undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined | undefined",Article,1,"Needs and expectations of family caregivers of cancer patients in palliative care: A study protocol","Frontiers in Psychology","Fundação para a Ciência e a Tecnologia",UIDB/04585/2020,10.3389/fpsyg.2022.1071711,undefined,2023-01-06,Scopus,empty,empty
undefined,"Maria Teresa Godinho","Marta Pascoal",undefined,"Conference Paper",0,"Implementation of Geographic Diversity in Resilient Telecommunication Networks","Springer Proceedings in Mathematics and Statistics","Fundação para a Ciência e a Tecnologia",UID/MAT/00324/2020,10.1007/978-3-031-46439-3_7,21941009,2023-01-01,Scopus,empty,empty
undefined,"Carla Santos","Cristina Dias | Célia Nunes | João T. Mexia","undefined | undefined | undefined","Conference Paper",0,"Operations with Iso-structured Models with Commutative Orthogonal Block Structure: An Introductory Approach","Springer Proceedings in Mathematics and Statistics","Fundação para a Ciência e a Tecnologia",UIDB/00212/2020,10.1007/978-3-031-39864-3_13,21941009,2023-01-01,Scopus,empty,empty
0000-0002-2967-7192,"João Espírito Santo","María Leyre Lavilla-Lerma | María del Carmen Carcelén-Fraile | Nuno Eduardo Marques de Loureiro | Vânia Brandão-Loureiro | María Alzar-Teruel | Raúl Ortiz-Quesada","undefined | undefined | undefined | undefined | undefined | undefined",Article,0,"Associations between the severity of menopausal symptoms and musculoskeletal pain in postmenopausal Portuguese women","International Journal of Gynecology and Obstetrics",undefined,undefined,10.1002/ijgo.15271,00207292,2023-01-01,Scopus,empty,empty
undefined,"Etivaldo Marcolino","Diogo Salavarria | Luíz Guilherme Malaquias da Silva | Adelaide Almeida | Flávia Matias Oliveira da Silva | Carlos Ribeiro | João Dias","undefined | undefined | undefined | undefined | undefined | 0000-0002-5108-0018",Article,1,"Valorization of baobab seeds (Adansonia digitata) as a coffee-like beverage: evaluation of roasting time on bioactive compounds","Journal of Food Science and Technology","Fundação para a Ciência e a Tecnologia",UIDB/04035/2020,10.1007/s13197-023-05873-2,00221155,2023-01-01,Scopus,empty,empty
undefined,"José Jacinto Bilau","Maria Teresa Santos",undefined,"Conference Paper",0,"Entrepreneurship Education in Engineering Courses: Critical Success Factors","Proceedings of the European Conference on Innovation and Entrepreneurship, ECIE","Fundação para a Ciência e a Tecnologia",UIDB/04007/2020,undefined,20491050,2023-01-01,Scopus,empty,empty
undefined,"Lara Guedes de Pinho","Celso Silva | César Fonseca | Bruno Morgado | Manuel Lopes | Steffen Moritz | Lena Jelinek | Brooke C. Schneider","undefined | undefined | undefined | undefined | undefined | undefined | undefined",Article,1,"A randomized controlled trial to evaluate the efficacy of metacognitive training for older adults with depression (MCT-Silver) in Portugal: study protocol","Frontiers in Psychology","Fundação para a Ciência e a Tecnologia",UIDP/04923/2020,10.3389/fpsyg.2023.1167860,undefined,2023-01-01,Scopus,empty,empty
0000-0002-9761-3668,"Karina Marangoni","Gilson Dorneles | Daniella Miranda da Silva | Letícia Pereira Pinto | Sabrina Alves Fernandes | Carina Rossoni","0000-0001-6524-3204 | 0000-0001-9489-7047 | 0000-0001-8543-1587 | 0000-0001-8504-603X | 0000-0002-6494-4639",Review,1,"Diet as an epigenetic factor in inflammatory bowel disease","World Journal of Gastroenterology",undefined,undefined,10.3748/wjg.v29.i41.5618,10079327,2023-01-01,Scopus,empty,empty
undefined,"Amali Çipi","Alexandra C. Ferreira | Fernando A.F. Ferreira | Neuza C.M.Q.F. Ferreira","undefined | 0000-0001-5208-9084 | undefined",Article,1,"Using interpretive structural modeling (ISM) to detect and define initiatives that facilitate hemodynamic laboratory management","International Transactions in Operational Research","Fundação para a Ciência e a Tecnologia",UIDB/00315/2020,10.1111/itor.13385,09696016,2023-01-01,Scopus,empty,empty
undefined,"Maria Teresa Godinho","Maria João Lopes",undefined,"Book Chapter",0,"Towards a Unified Framework for Routing and Scheduling Planning in an Integrated Continuous Care Unit","AIRO Springer Series",undefined,undefined,10.1007/978-3-031-38537-7_7,25237047,2023-01-01,Scopus,empty,empty
